esdcode,esdname,districtcode,schoolcode,districtname,schoolname,subject,indexall,indexamericanindian,indexasian,indexblack,indexhispanic,indexwhite,indexpacificislander,indextwoormoreraces,indexspecialed,indexltdenglish,indexlowincome,mettargetbeforeshall,mettargetbeforeshamerica,mettargetbeforeshasian,mettargetbeforeshblack,mettargetbeforeshhispanic,mettargetbeforeshwhite,mettargetbeforeshpacific,mettargetbeforeshtwoormo,mettargetbeforeshspecialed,mettargetbeforeshltdenglish,mettargetbeforeshlowincome,previousweightedcemetall,previousweightedcemetame,previousweightedcemetasian,previousweightedcemetblack,previousweightedcemethispanic,previousweightedcemetwhite,previousweightedcemetpac,previousweightedcemettwo,previousweightedcemetspecialed,previousweightedcemetltd,previousweightedcemetlowincome,reductionpercentall,reductionpercentamericanindian,reductionpercentasian,reductionpercentblack,reductionpercenthispanic,reductionpercentwhite,reductionpercentpacifici,reductionpercenttwoormoreraces,reductionpercentspecialed,reductionpercentltdenglish,reductionpercentlowincome,met10percentflagall,met10percentflagamericanindian,met10percentflagasian,met10percentflagblack,met10percentflaghispanic,met10percentflagwhite,met10percentflagpacifici,met10percentflagtwoormoreraces,met10percentflagspecialed,met10percentflagltdenglish,met10percentflaglowincome,metotherindicatorflagall,metotherindicatorflagame,metotherindicatorflagasian,metotherindicatorflagblack,metotherindicatorflaghispanic,metotherindicatorflagwhite,metotherindicatorflagpac,metotherindicatorflagtwo,metotherindicatorflagspecialed,metotherindicatorflagltd,metotherindicatorflaglowincome,mettargetaftershflagall,mettargetaftershflagamer,mettargetaftershflagasian,mettargetaftershflagblack,mettargetaftershflaghispanic,mettargetaftershflagwhite,mettargetaftershflagpaci,mettargetaftershflagtwoo,mettargetaftershflagspecialed,mettargetaftershflagltdenglish,mettargetaftershflaglowincome
18801,Olympic Educational Service District 114,18401,4100,Central Kitsap School District,Olympic High School,Reading,-9.8,0,-5.6,-0.5,-0.5,-6.2,0,0,-45.2,-100,-10.7,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No,85.8,,,75,75.7,86.9,,,35.1,50,79.4,-5.2,,,-14.3,41.3,3.3,,,1.5,-100,4.8,FALSE,,FALSE,FALSE,TRUE,FALSE,,,FALSE,FALSE,FALSE,TRUE,,,,,TRUE,,,,,TRUE,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,Yes,N<Required,N<Required,No
18801,Olympic Educational Service District 114,18401,4527,Central Kitsap School District,Pinecrest Elementary,Reading,-13.9,0,0,-7.1,,-8.6,0,,,-61,-16.9,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No,61,,,37.5,,67.4,,,,,58.8,31.3,,,31.4,,19.4,,,,16.7,12.1,TRUE,,,TRUE,,FALSE,,,,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,,TRUE,FALSE,Yes,N<Required,N<Required,N<Required,No,No,N<Required,Yes,No,N<Required,No
18801,Olympic Educational Service District 114,18401,4249,Central Kitsap School District,Ridgetop Junior High,Reading,-17.5,-100,-0.4,-5,-16.1,-13.4,-100,-1.3,-45.4,-15.5,-18.4,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No,64.1,50,,62.5,44.4,64.8,,,34.3,16.7,52.7,30.7,-100,,-48.1,33.7,34.9,,,0.9,14.3,32.7,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,TRUE,,TRUE,TRUE,,TRUE,TRUE,,TRUE,Yes,N<Required,N<Required,N<Required,Yes,Yes,N<Required,No,No,N<Required,Yes
18801,Olympic Educational Service District 114,18401,4372,Central Kitsap School District,Silver Ridge Elementary,Reading,-14.3,0,0,-100,,-10.1,-33.3,,,-100,,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No,74,,,75,,73.6,,,,33.3,,-1.7,,,-300,,4.2,,,,-50,,FALSE,,,FALSE,,FALSE,FALSE,,,FALSE,,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,,TRUE,,No,N<Required,N<Required,N<Required,No,No,N<Required,No,No,N<Required,Yes
18801,Olympic Educational Service District 114,18401,4101,Central Kitsap School District,Silverdale Elementary,Reading,-13.5,0,-10.4,-25,0,-7.5,-50,,-31.4,-33.6,-15.6,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No,78.6,,,,,80.1,,,45.1,77.8,66.2,-21.2,,,62.5,,-7.4,,,-12.9,-164.7,-16.5,FALSE,,FALSE,TRUE,,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,TRUE,FALSE,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,No,No,N<Required,No
18801,Olympic Educational Service District 114,18401,4135,Central Kitsap School District,Woodlands Elementary,Reading,-21.7,,0,-20,,-15.7,-18.3,,-63.7,0,-23.5,No,N/A,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No,62.2,,,44.4,,70.6,,,27.1,,59,4.5,,,28,,-20.9,,,-15.4,,-3.4,FALSE,FALSE,,TRUE,,FALSE,FALSE,,FALSE,,FALSE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,TRUE,No,N/A,N<Required,N<Required,No,No,N<Required,No,No,N<Required,No
32801,Educational Service District 101,32356,3259,Central Valley School District,Adams Elementary,Reading,-22.7,0,-33.3,-100,0,-20.5,-100,0,,-58.3,-28,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No,64.1,,,100,,65,,,,27.3,55.9,-0.2,,,,,-1.1,,,,-3.1,-4.1,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,Yes,N<Required,No
32801,Educational Service District 101,32356,3918,Central Valley School District,Barker Center,Reading,-12.1,,,,,-8.5,,,,,0,N<Required,N/A,N/A,N/A,N/A,N<Required,N/A,N/A,N/A,N/A,N<Required,73.3,,,,,73.3,,,83.3,,,-60.7,,,,,-56.2,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,,,,,,,,N<Required,N/A,N/A,N/A,N/A,N<Required,N/A,N/A,N/A,N/A,N<Required
32801,Educational Service District 101,32356,3260,Central Valley School District,Bowdish Middle School,Reading,-18.8,0,0,0,-0.5,-18.6,-50,,-52,,-19.1,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N/A,No,67.7,,,,64.3,68.6,,,14.4,50,63,17,,,,42.1,12.7,,,16.9,,15.2,FALSE,,,,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,No,No,N/A,No
32801,Educational Service District 101,32356,2892,Central Valley School District,Broadway Elementary,Reading,-20.7,-20,0,-100,0,-16.1,-50,-3.8,-51.2,-40.9,-25.7,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No,63.9,66.7,,33.3,,66.9,,,21.1,50,58.8,5.9,-80,,-50,,7,,,2.8,-46.7,-2.9,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No
32801,Educational Service District 101,32356,3065,Central Valley School District,Central Valley High School,Reading,-7.4,,0,0,0,-5.7,,-1.4,-49.8,-100,-13.5,No,N/A,N<Required,N<Required,N<Required,No,N/A,N/A,No,N<Required,No,88.6,100,,,,89.5,,,38.1,,80.6,6.1,,,,,14.3,,,-7.7,0,-15.3,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,TRUE,TRUE,,,TRUE,,TRUE,No,N/A,N<Required,N<Required,N<Required,No,N/A,N<Required,No,N<Required,No
32801,Educational Service District 101,32356,3929,Central Valley School District,Chester Elementary School,Reading,-3.6,-100,0,0,0,,,0,-9.4,,,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N/A,Yes,85.5,100,,,,,,,54.5,,,13.5,,,,,,,,17.5,,,FALSE,FALSE,,,,,FALSE,,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,,No,N<Required,N<Required,N<Required,N<Required,Yes,N/A,N<Required,N<Required,N/A,Yes
32801,Educational Service District 101,32356,3890,Central Valley School District,Evergreen Middle School,Reading,-16,-1.7,-2.6,-50,,-14.4,,,-50.8,-100,-22,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,N<Required,No,74.2,100,,50,,74.8,,,30.2,100,64.5,12.2,,,0,,13.9,,,-1.1,,2.9,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,TRUE,No,N<Required,N<Required,N<Required,No,No,N/A,Yes,No,N<Required,No
32801,Educational Service District 101,32356,5328,Central Valley School District,Graduation Alliance Central Valley,Reading,0,,,,,,,,,,,N<Required,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,N<Required,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32801,Educational Service District 101,32356,2157,Central Valley School District,Greenacres Elementary,Reading,-11.3,,0,0,-1.9,-10.3,,0,-26.5,-6.1,-14.4,No,N/A,N<Required,N<Required,N<Required,No,N/A,N/A,No,N<Required,No,79.9,,,,77.8,80.9,,,34.2,14.3,68.5,-0.3,,,,-33.3,-3.3,,,21.5,35.2,2.6,FALSE,FALSE,,,FALSE,FALSE,FALSE,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,No,N/A,N<Required,N<Required,N<Required,No,N/A,N<Required,Yes,N<Required,No
32801,Educational Service District 101,32356,3573,Central Valley School District,Greenacres Middle School,Reading,-13.8,0,0,0,,-12.7,-100,,-71.6,-60,-20.5,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No,73.2,,,,,74.2,,,13.5,,58,27.1,,,,,26.9,,,-2.5,20,21.7,TRUE,,,,,TRUE,FALSE,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,TRUE,Yes,N<Required,N<Required,N<Required,No,Yes,N<Required,Yes,No,N<Required,Yes
32801,Educational Service District 101,32356,4185,Central Valley School District,Horizon Middle School,Reading,-15.2,-50,-50,-100,-2.9,-12.2,-100,-4.2,-49.3,-100,-27.1,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No,74.7,50,,20,65.4,76.6,,,38.9,,65,7.9,0,,-25,3.7,11.6,,,-18,,-28.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No
32801,Educational Service District 101,32356,5166,Central Valley School District,I-TRACC,Reading,-9,,,,,-24.6,,,,,-100,N<Required,N/A,N/A,N/A,N/A,N<Required,N/A,N/A,N/A,N/A,N<Required,,,,,,,,,,,,40,,,,,25,,,,,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,TRUE,,,,,TRUE,N<Required,N/A,N/A,N/A,N/A,N<Required,N/A,N/A,N/A,N/A,N<Required
32801,Educational Service District 101,32356,4529,Central Valley School District,Liberty Lake Elementary,Reading,-7,0,0,-33.3,0,-5.9,,0,-17.7,-42.9,-7.5,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,No,N<Required,No,87.3,,,,,87.2,,,58.3,60,74.3,-9.2,,,66.7,,-1.8,,,-10.4,-42.9,-16.3,FALSE,,,TRUE,,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N<Required,No,N<Required,No
32801,Educational Service District 101,32356,3127,Central Valley School District,McDonald Elementary School,Reading,-14.4,0,,0,0,,,0,-21.5,-27.4,-17.2,No,N<Required,N/A,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No,65.8,,,,,,,,31.7,40,56.8,23.6,,,,,,,,15.5,-19,19.2,TRUE,,FALSE,,,,FALSE,,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,FALSE,TRUE,TRUE,Yes,N<Required,N/A,N<Required,N<Required,No,N/A,N<Required,N<Required,N<Required,Yes
32801,Educational Service District 101,32356,2776,Central Valley School District,North Pines Middle School,Reading,-30.7,-2.8,0,-6.1,,-28.2,-100,-5.3,,-74.8,-33.4,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No,55.9,20,,50,,56.3,,,,12.5,52.3,9.7,28.6,,-11.1,,13,,,,0,7,FALSE,TRUE,,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,FALSE,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No
32801,Educational Service District 101,32356,2113,Central Valley School District,Opportunity Elementary,Reading,-7.8,,0,0,0,,0,0,,-16.7,-7.8,No,N/A,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No,72.7,,,,,,,,,25,68.1,31.5,,,,,,,,,33.3,32.4,TRUE,FALSE,,,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,Yes,N/A,N<Required,N<Required,N<Required,Yes,N<Required,N<Required,No,N<Required,Yes
32801,Educational Service District 101,32356,4098,Central Valley School District,Ponderosa Elementary,Reading,-10.1,,,,-5,,,-40,,-100,-16.9,No,N/A,N/A,N/A,N<Required,No,N/A,N/A,No,N<Required,No,82.3,100,,,87.5,,,,,50,74.1,-31.3,,,,-255.6,,,,,-100,-67.8,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,No,N/A,N/A,N/A,N<Required,No,N/A,N<Required,No,N<Required,No
32801,Educational Service District 101,32356,2953,Central Valley School District,Progress Elementary School,Reading,-17.8,0,-20,-100,0,,,-11.1,,-30,-19.5,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,No,N<Required,No,61,,,100,,,,,,20,52.4,16.6,,,,,,,,,28.6,19.7,FALSE,,FALSE,FALSE,,,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N<Required,Yes,N<Required,Yes
32801,Educational Service District 101,32356,3307,Central Valley School District,South Pines Elementary,Reading,-12.1,0,0,0,-0.9,,,-0.7,-30.6,-100,-14.5,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,No,N<Required,No,73.7,,,,64.3,,,,38.6,,66.7,7.9,,,,-1.8,,,,0.6,,-2.2,FALSE,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N<Required,No,N<Required,No
32801,Educational Service District 101,32356,1964,Central Valley School District,Spokane Valley Learning Academy,Reading,,,,,0,,,-100,,-100,-21.2,No,N/A,N/A,N/A,N<Required,No,N/A,N/A,N/A,N<Required,N<Required,,,,,,,,,66.7,,76.5,,,,,,,,,,,-127.7,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,No,N/A,N/A,N/A,N<Required,No,N/A,N<Required,N/A,N<Required,N<Required
32801,Educational Service District 101,32356,3465,Central Valley School District,Summit School,Reading,-3.4,,0,,0,,,0,-1.2,-100,,No,N/A,N<Required,N/A,N<Required,No,N/A,N/A,N<Required,N<Required,No,70.9,,,,,,,,38.5,100,,38.3,,,,,,,,32.8,,,TRUE,FALSE,,FALSE,,,FALSE,,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,,Yes,N/A,N<Required,N/A,N<Required,Yes,N/A,N<Required,N<Required,N<Required,No
32801,Educational Service District 101,32356,4160,Central Valley School District,Sunrise Elementary,Reading,-9.3,0,0,-33.3,0,,,0,-20.4,-43.1,-4.6,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No,79.9,,,,,,,,47.1,33.3,72.6,9.4,,,,,,,,2.1,-12.5,6,FALSE,,,FALSE,,,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N<Required,N<Required,N<Required,No
32801,Educational Service District 101,32356,3064,Central Valley School District,University Elementary School,Reading,-13.3,-100,-50,-50,0,,,0,-33.3,0,-10.9,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,No,N<Required,No,62.6,75,,100,,,,,37.5,,52.9,24.7,-300,,,,,,,-1.5,,33.4,TRUE,FALSE,FALSE,FALSE,,,FALSE,,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,Yes,N<Required,N<Required,N<Required,N<Required,Yes,N/A,N<Required,No,N<Required,Yes
32801,Educational Service District 101,32356,3415,Central Valley School District,University High School,Reading,-11.4,0,0,0,-14.8,-9.3,0,0,-38.3,,-15.3,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N/A,No,83.5,,,,86.4,83.3,,,21.6,,75.3,6,,,,-220.8,19,,,32,,5.5,FALSE,,,,FALSE,FALSE,,,TRUE,FALSE,FALSE,TRUE,,,,,TRUE,,,,,TRUE,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N/A,No
34801,Educational Service District 113,21401,2166,Centralia School District,Centralia High School,Reading,-13.3,0,0,0,-13.9,-8.5,0,0,-48.1,-24.6,-14.1,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,No,84,,,,70,88.1,,,45.8,,76.6,-22.3,,,,2.8,-27.2,,,-27.8,25,1.9,FALSE,,,,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,,,,FALSE,FALSE,,,,,FALSE,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,No
34801,Educational Service District 113,21401,3240,Centralia School District,Centralia Middle School,Reading,-25.2,0,-3.3,-1.7,,-19,0,0,-65.1,-87.1,-30.4,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No,56.6,,,42.9,,59.6,,,27.7,,49.1,26.3,,,41.7,,33.5,,,-9.6,4,23.4,FALSE,,FALSE,TRUE,,TRUE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,No,N<Required,N<Required,N<Required,No,Yes,N<Required,N<Required,No,N<Required,No
34801,Educational Service District 113,21401,2244,Centralia School District,Edison Elementary,Reading,-0.1,,,,0,0,,0,0,-21.9,-0.3,No,N/A,N/A,N/A,N<Required,Yes,N/A,N/A,N<Required,N<Required,No,74.1,,,,,,,,,60,70.8,59.7,,,,,,,,,-66.7,57.1,TRUE,FALSE,FALSE,FALSE,,,FALSE,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,Yes,N/A,N/A,N/A,N<Required,Yes,N/A,N<Required,N<Required,N<Required,Yes
34801,Educational Service District 113,21401,2704,Centralia School District,Fords Prairie Elementary,Reading,-15,,0,0,-12.2,-7.6,,0,-64.5,-3.9,-13.7,No,N/A,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No,69.2,,,,40,78.4,,,36.8,27.3,66.2,16,,,,44.4,5.8,,,-40.7,45,21.4,FALSE,FALSE,,,TRUE,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,No,N/A,N<Required,N<Required,N<Required,No,N/A,N<Required,N<Required,N<Required,Yes
34801,Educational Service District 113,21401,3172,Centralia School District,Jefferson Lincoln Elementary,Reading,-26.8,,0,0,-29.5,-17.4,,-100,-58.3,-31.6,-29.7,No,N/A,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No,69.4,,,,70,69.4,,,28.6,40,67.6,-29.9,,,,-72.8,-8.9,,,-9.6,-19,-35.6,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,No,N/A,N<Required,N<Required,N<Required,No,N/A,N<Required,N<Required,N<Required,No
34801,Educational Service District 113,21401,2291,Centralia School District,Oakview Elementary School,Reading,-15.1,0,0,0,,-9.7,,0,-23.1,,-18.2,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,No,No,64.1,,,,,67.8,,,15.8,,57.3,33.5,,,,,38.6,,,36.5,,31.5,TRUE,,,,,TRUE,FALSE,,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,,TRUE,Yes,N<Required,N<Required,N<Required,Yes,Yes,N/A,N<Required,Yes,Yes,Yes
34801,Educational Service District 113,21401,2768,Centralia School District,Washington Elementary School,Reading,,-50,0,0,,,0,0,,,,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No,,100,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,TRUE,TRUE,TRUE,,,TRUE,TRUE,,,,Yes,N<Required,N<Required,N<Required,Yes,No,N<Required,N<Required,No,No,Yes
34801,Educational Service District 113,21302,4311,Chehalis School District,Chehalis Middle School,Reading,-20,0,0,0,-18,-17.5,,,-60.2,-23,-24.6,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,N<Required,No,71.5,,,,63.4,72.2,,,18.9,37.5,56.9,2.9,,,,-12.3,6.8,,,2.1,-12,14.2,FALSE,,,,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,No,N<Required,N<Required,N<Required,No,No,N/A,No,No,N<Required,No
34801,Educational Service District 113,21302,3346,Chehalis School District,Olympic Elementary,Reading,-17.8,-50,0,0,-19.1,-13.3,,-5.6,-29.7,-48.4,-25.7,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,N<Required,No,72.5,,,,56.3,74.4,,,24.5,30,65,8.9,,,,7.8,17.7,,,32.7,-12.8,-5.9,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,N<Required,N<Required,N<Required,No,No,N/A,N<Required,No,N<Required,No
34801,Educational Service District 113,21302,2442,Chehalis School District,R E Bennett Elementary,Reading,-17.2,,0,,-22.2,-12.6,,0,-52,-36.2,-21.1,No,N/A,N<Required,N/A,No,No,N/A,N/A,No,N<Required,No,73.8,,,,59.1,74.7,,,38.2,40,60.4,5.7,,,,-5.9,18.1,,,-14.9,-16.7,20.5,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,No,N/A,N<Required,N/A,No,No,N/A,N<Required,No,N<Required,Yes
34801,Educational Service District 113,21302,2799,Chehalis School District,W F West High School,Reading,-9.1,0,-9,0,0,-8.5,,0,-39.2,-100,-14.7,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,No,N<Required,No,92.2,,,,,91.7,,,45.5,,82.6,-84.1,,,,,-70.6,,,-8.9,0,-45.3,FALSE,,FALSE,,,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,,,,,TRUE,,,,,FALSE,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N<Required,N<Required,N<Required,No
32801,Educational Service District 101,32360,2954,Cheney School District,Betz Elementary,Reading,-16.7,-66.7,-28.6,,,-13.1,,0,-37.6,-2.7,-22.6,No,N<Required,N<Required,N/A,No,No,N/A,N/A,No,N<Required,No,74.1,75,,100,,74.4,,,56.8,100,60.9,-13.2,-166.7,,,,-7.9,,,-52.4,,-8.6,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,N<Required,N<Required,N/A,No,No,N/A,N<Required,No,N<Required,No
32801,Educational Service District 101,32360,3610,Cheney School District,Cheney High School,Reading,-9.8,0,0,0,-2.4,-8.3,0,0,-44.5,-100,-9.9,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No,84.8,,,,61.9,85.9,,,25,,79.8,2.3,,,,34.4,1,,,14,,6.1,FALSE,,,,TRUE,FALSE,,,FALSE,FALSE,FALSE,TRUE,,,,,TRUE,,,FALSE,,TRUE,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No
32801,Educational Service District 101,32360,2447,Cheney School District,Cheney Middle School,Reading,-20.5,0,-20,0,,-19,,-2.6,,-50,-23.4,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,N<Required,No,68.4,,,,,70.2,,,,,57.4,7,,,,,2.8,,,,50,13.7,FALSE,,FALSE,,,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,No,N<Required,N<Required,N<Required,No,No,N/A,N<Required,No,N<Required,No
32801,Educational Service District 101,32360,5035,Cheney School District,HomeWorks,Reading,,,,,-100,-26.6,,,-100,,-50.8,No,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required,,,,,50,58.8,,,,,50,,,,,-100,-47.4,,,,,-50,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,FALSE,,FALSE,No,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required
