EsdCode,EsdName,DistrictCode,SchoolCode,DistrictName,SchoolName,Subject,IndexAll,IndexAmericanIndian,IndexAsian,IndexBlack,IndexHispanic,IndexWhite,IndexPacificIslander,IndexTwoOrMoreRaces,IndexSpecialEd,IndexLtdEnglish,IndexLowIncome,MetTargetAll,MetTargetAmericanIndian,MetTargetAsian,MetTargetBlack,MetTargetHispanic,MetTargetWhite,MetTargetPacificIslander,MetTargetTwoOrMoreRaces,MetTargetSpecialEd,MetTargetLtdEnglish,MetTargetLowIncome
17801,Puget Sound Educational Service District 121,18303,1699,Bainbridge Island School District,Odyssey Multiage Program,Reading,-14.2,,-50,0,0,,-50,-33.3,-63.1,0,0,No,N/A,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,N<Required
17801,Puget Sound Educational Service District 121,18303,4062,Bainbridge Island School District,Ordway Elementary,Math,-16.8,-50,-1,0,-22.6,-12.2,,0,-10.9,-50,-30.2,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,No,N<Required,N<Required
17801,Puget Sound Educational Service District 121,18303,4062,Bainbridge Island School District,Ordway Elementary,Reading,-19.7,-50,-33.3,0,-15.7,-15.3,,0,-30.7,,-25,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,No,N<Required,N<Required
17801,Puget Sound Educational Service District 121,18303,4542,Bainbridge Island School District,Sakai Intermediate,Math,-26,0,-2.5,,-29.3,-23.2,,,-38.7,-33.3,-32.6,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,N<Required,No
17801,Puget Sound Educational Service District 121,18303,4542,Bainbridge Island School District,Sakai Intermediate,Reading,-21.6,-33.3,-0.8,,-20.2,-18.8,,,-45.3,-33.3,-19.4,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,N<Required,No
17801,Puget Sound Educational Service District 121,18303,4505,Bainbridge Island School District,Woodward Middle School,Math,,0,0,,,,,,,,,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No
17801,Puget Sound Educational Service District 121,18303,4505,Bainbridge Island School District,Woodward Middle School,Reading,,0,-3.2,-3.2,,,,,,,,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No
6801,Educational Service District 112,6119,2671,Battle Ground School District,Amboy Middle School,Math,-38.1,0,,,-31.2,,,-16,-69,0,-41.8,No,N<Required,N/A,N/A,N<Required,No,N/A,N/A,No,N<Required,No
6801,Educational Service District 112,6119,2671,Battle Ground School District,Amboy Middle School,Reading,-31.6,0,,,-10.1,,,-22.2,-67.2,0,-36.8,No,N<Required,N/A,N/A,N<Required,No,N/A,N/A,No,N<Required,No
6801,Educational Service District 112,6119,2415,Battle Ground School District,Battle Ground High School,Math,,,-38.3,,,,,-82.8,,,,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No
6801,Educational Service District 112,6119,2415,Battle Ground School District,Battle Ground High School,Reading,-84,0,-8.9,,-82.7,-83.6,,-73,-79.4,-64.4,-80,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No
6801,Educational Service District 112,6119,1836,Battle Ground School District,CAM Academy,Math,-12.4,,0,,0,,,-5.1,-33.3,-38.7,,No,N/A,N<Required,N/A,N<Required,No,N/A,N/A,N<Required,N<Required,No
6801,Educational Service District 112,6119,1836,Battle Ground School District,CAM Academy,Reading,-8.6,,0,,0,,,0,0,-75,,No,N/A,N<Required,N/A,N<Required,No,N/A,N/A,N<Required,N<Required,No
6801,Educational Service District 112,6119,4352,Battle Ground School District,Captain Strong,Math,-19,,0,-50,-11.5,-16.6,,0,-30.7,-35,-19.9,No,N/A,N<Required,N<Required,N<Required,No,N/A,N/A,No,N<Required,No
6801,Educational Service District 112,6119,4352,Battle Ground School District,Captain Strong,Reading,-18.6,,0,-50,-7.8,-17.3,,0,-33.5,-46.3,-20.7,No,N/A,N<Required,N<Required,N<Required,No,N/A,N/A,No,N<Required,No
6801,Educational Service District 112,6119,5133,Battle Ground School District,Chief Umtuch Middle,Math,-39,-33.3,-0.8,0,,-34.8,0,-21.4,-64.9,-75.5,-46.2,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No
6801,Educational Service District 112,6119,5133,Battle Ground School District,Chief Umtuch Middle,Reading,-31.3,-33.3,-0.8,0,,-28.4,0,-1.3,-50.5,-56.7,-41.8,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No
6801,Educational Service District 112,6119,5089,Battle Ground School District,Daybreak Middle,Math,-50.7,0,-2.4,-50,,-48.2,,-29.5,,-65.3,-58.7,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No
6801,Educational Service District 112,6119,5089,Battle Ground School District,Daybreak Middle,Reading,-42.9,0,0,-50,,-40.4,-66.6,-25.7,-65.7,-65.3,-46.3,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No
6801,Educational Service District 112,6119,5090,Battle Ground School District,Daybreak Primary,Math,-47.2,,,0,-14.3,-49.5,,-1.2,-67,-34.9,-44.2,No,N/A,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,No
6801,Educational Service District 112,6119,5090,Battle Ground School District,Daybreak Primary,Reading,-47.6,,0,,-19.9,-48.8,,0,,-49.7,-50,No,N/A,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,No
6801,Educational Service District 112,6119,3018,Battle Ground School District,Glenwood Heights Primary,Math,-38.7,,0,-25,-37.2,-36.4,,0,-56.1,-61.5,-45.6,No,N/A,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,No,No
6801,Educational Service District 112,6119,3018,Battle Ground School District,Glenwood Heights Primary,Reading,-41.1,,-49.7,-25,-23.3,-39.9,0,0,-51.4,-66.9,-45.5,No,N/A,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,No,No
6801,Educational Service District 112,6119,1875,Battle Ground School District,Homelink River,Math,,,-50,-42.8,-43.4,,,-38,,,,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No
6801,Educational Service District 112,6119,1875,Battle Ground School District,Homelink River,Reading,-32.9,,-25,-57.1,-3,,,0,-57.7,-66.6,,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No
6801,Educational Service District 112,6119,3545,Battle Ground School District,Laurin Middle School,Math,-49.1,,,,-43.3,-47,,-2.4,,,-54.7,No,N<Required,No,N<Required,No,No,N<Required,N<Required,No,No,No
6801,Educational Service District 112,6119,3545,Battle Ground School District,Laurin Middle School,Reading,-36.7,0,,-33.3,-33.6,-34,,-9.4,-62.4,,-46.5,No,N<Required,No,N<Required,No,No,N<Required,N<Required,No,No,No
6801,Educational Service District 112,6119,5291,Battle Ground School District,Maple Grove K-8,Math,-51,,-30.6,,,,-66.6,-46.3,,,-48.6,No,N/A,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No
6801,Educational Service District 112,6119,5291,Battle Ground School District,Maple Grove K-8,Reading,-30.4,,-23,,,,-66.6,-9.9,,,-33.1,No,N/A,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No
6801,Educational Service District 112,6119,5360,Battle Ground School District,Open Doors Battle Ground,Math,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6801,Educational Service District 112,6119,5360,Battle Ground School District,Open Doors Battle Ground,Reading,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6801,Educational Service District 112,6119,3997,Battle Ground School District,Pleasant Valley Middle,Math,-38.7,-21.9,0,0,-34.4,-34.2,,,-63.1,,-45.4,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No
6801,Educational Service District 112,6119,3997,Battle Ground School District,Pleasant Valley Middle,Reading,-31.4,-20,0,0,-28.9,-27.8,,,,,-37.5,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No
6801,Educational Service District 112,6119,3996,Battle Ground School District,Pleasant Valley Primary,Math,-31.4,,-6.8,,-31.5,-25.3,-33.3,-4.4,-29.1,-39.6,-33.8,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No
6801,Educational Service District 112,6119,3996,Battle Ground School District,Pleasant Valley Primary,Reading,-36.4,,-1.5,-50,-38,-31.8,-33.3,-19.6,-44.1,-44.3,-48.8,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No
6801,Educational Service District 112,6119,4104,Battle Ground School District,Prairie High School,Math,,,-78.3,,-86.2,,,-84.4,,,,No,N/A,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No
6801,Educational Service District 112,6119,4104,Battle Ground School District,Prairie High School,Reading,-73.5,,-38.3,-38.3,-57,-73.5,,-67.9,,,-75.1,No,N/A,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No
6801,Educational Service District 112,6119,4450,Battle Ground School District,Summit View High School,Math,,,,,-16.3,,,-17,-75.8,,,No,N/A,N/A,N/A,N<Required,No,N/A,N/A,N<Required,N<Required,No
6801,Educational Service District 112,6119,4450,Battle Ground School District,Summit View High School,Reading,,,,,,,,-57.1,-75.8,-51.6,,No,N/A,N/A,N/A,N<Required,No,N/A,N/A,N<Required,N<Required,No
6801,Educational Service District 112,6119,5131,Battle Ground School District,Tukes Valley Middle School,Math,-47.8,,,,,-46.1,,-3.4,,-68.9,-48.5,No,N/A,N<Required,N<Required,No,No,N/A,N/A,No,N<Required,No
6801,Educational Service District 112,6119,5131,Battle Ground School District,Tukes Valley Middle School,Reading,-33.7,,,0,,-32,,-7.7,,-60.3,-37.7,No,N/A,N<Required,N<Required,No,No,N/A,N/A,No,N<Required,No
6801,Educational Service District 112,6119,5132,Battle Ground School District,Tukes Valley Primary,Math,-36.5,,,,-14.3,-35.6,,-10.1,-56.1,-47.8,-38.1,No,N/A,N/A,N/A,N<Required,No,N/A,N/A,No,N<Required,No
6801,Educational Service District 112,6119,5132,Battle Ground School District,Tukes Valley Primary,Reading,-35.5,,,,-21.7,-34.4,,-3.5,-62.7,-42.9,-41.3,No,N/A,N/A,N/A,N<Required,No,N/A,N/A,No,N<Required,No
6801,Educational Service District 112,6119,2910,Battle Ground School District,Yacolt Primary,Math,-40.5,,,,-20,,,-15.4,-57.4,,-41.2,No,N<Required,N/A,N/A,N<Required,No,N/A,N/A,No,N<Required,No
6801,Educational Service District 112,6119,2910,Battle Ground School District,Yacolt Primary,Reading,-44.8,,,,-20,,,-58.5,-67.3,,-48.6,No,N<Required,N/A,N/A,N<Required,No,N/A,N/A,No,N<Required,No
17801,Puget Sound Educational Service District 121,17405,3633,Bellevue School District,Ardmore Elementary School,Math,-32.2,,0,-34.2,-41.7,,-50,-7.6,-62.5,-46.2,-47.8,No,N/A,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,17405,3633,Bellevue School District,Ardmore Elementary School,Reading,-26.4,,0,-7,-41.4,,-50,-7.6,-40.3,-57.6,-39.4,No,N/A,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,17405,5240,Bellevue School District,Bellevue Big Picture School,Math,-24,0,,-25,-21.3,,,-10,,,,No,N<Required,No,N<Required,N<Required,No,N/A,N/A,No,N<Required,No
17801,Puget Sound Educational Service District 121,17405,5240,Bellevue School District,Bellevue Big Picture School,Reading,-18.4,0,,0,-5.2,,,0,,,,No,N<Required,No,N<Required,N<Required,No,N/A,N/A,No,N<Required,No
17801,Puget Sound Educational Service District 121,17405,2701,Bellevue School District,Bellevue High School,Math,,,,,,,,,,-55.9,,No,N<Required,No,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No
17801,Puget Sound Educational Service District 121,17405,2701,Bellevue School District,Bellevue High School,Reading,,,,,,,,,,-66.2,,No,N<Required,No,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No
17801,Puget Sound Educational Service District 121,17405,3705,Bellevue School District,Bennett Elementary School,Math,-3.1,,,,0,-2.2,,0,-2,-2.2,0,No,N/A,Yes,N/A,N<Required,No,N/A,N/A,N<Required,N<Required,N<Required
17801,Puget Sound Educational Service District 121,17405,3705,Bellevue School District,Bennett Elementary School,Reading,-4.2,,,,0,-2.7,,0,-10.5,0,-1.2,No,N/A,Yes,N/A,N<Required,No,N/A,N/A,N<Required,N<Required,N<Required
17801,Puget Sound Educational Service District 121,17405,5325,Bellevue School District,Career Education Options Reengagement Program,Math,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
17801,Puget Sound Educational Service District 121,17405,5325,Bellevue School District,Career Education Options Reengagement Program,Reading,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
17801,Puget Sound Educational Service District 121,17405,5281,Bellevue School District,Central Educational Services,Math,,,,,,,,,,,,N<Required,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N/A
17801,Puget Sound Educational Service District 121,17405,5281,Bellevue School District,Central Educational Services,Reading,,,,,,,,,,,,N<Required,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N/A
17801,Puget Sound Educational Service District 121,17405,3742,Bellevue School District,Cherry Crest Elementary School,Math,,,,-25,-6.3,,,0,0,0,0,No,N/A,Yes,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,N<Required
17801,Puget Sound Educational Service District 121,17405,3742,Bellevue School District,Cherry Crest Elementary School,Reading,,,,-25,0,,,0,0,-28.5,0,No,N/A,No,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,N<Required
17801,Puget Sound Educational Service District 121,17405,3338,Bellevue School District,Chinook Middle School,Math,-18.9,,,-22.7,,-18,,-7.8,-56.8,-8.6,-33,No,N/A,No,N<Required,No,No,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,17405,3338,Bellevue School District,Chinook Middle School,Reading,-13.7,,-6.8,-15.5,,-10,-50,-3.4,-42.7,-44.1,-23.4,No,N/A,No,N<Required,No,No,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,17405,2847,Bellevue School District,Clyde Hill Elementary,Math,-11.4,,,-60,-2,-11.4,,0,-66.6,-3.3,-18.6,No,N/A,No,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,N<Required
17801,Puget Sound Educational Service District 121,17405,2847,Bellevue School District,Clyde Hill Elementary,Reading,-15.8,,-4.6,-40,-10.3,-12.7,,0,-63.8,-43,-27.9,No,N/A,No,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,N<Required
17801,Puget Sound Educational Service District 121,17405,3036,Bellevue School District,Eastgate Elementary School,Math,-13.5,,-1.4,,-2.7,-7.9,0,-2.1,-25.6,-18.3,,No,N<Required,No,N/A,N<Required,No,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,17405,3036,Bellevue School District,Eastgate Elementary School,Reading,-11.2,,-1.8,,-2.7,-5.8,0,0,-37.2,-23.5,,No,N<Required,No,N/A,N<Required,No,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,17405,2846,Bellevue School District,Enatai Elementary School,Math,-15,,,-28.5,-35.7,-9.7,,0,-38.6,-12.2,,No,N/A,No,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,17405,2846,Bellevue School District,Enatai Elementary School,Reading,-19.3,,0,-29.9,-41,-11.7,,0,-46,-43.2,,No,N/A,No,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,17405,3166,Bellevue School District,Highland Middle School,Math,-40.4,,-11.5,-33.7,-63.7,-24.1,,,,-59.6,-54.4,No,N/A,No,N<Required,No,No,N/A,N/A,No,No,No
17801,Puget Sound Educational Service District 121,17405,3166,Bellevue School District,Highland Middle School,Reading,-31.8,,-14.2,-20.4,-43.2,-16.4,,,,-68.7,-38,No,N/A,No,N<Required,No,No,N/A,N/A,No,No,No
17801,Puget Sound Educational Service District 121,17405,3588,Bellevue School District,Interlake Senior High School,Math,,,,,,,,-79.3,,,,No,N/A,No,N<Required,No,No,N/A,N/A,No,N<Required,No
17801,Puget Sound Educational Service District 121,17405,3588,Bellevue School District,Interlake Senior High School,Reading,,,,,,,,-72.8,,,,No,N/A,No,N<Required,No,No,N/A,N/A,No,N<Required,No
17801,Puget Sound Educational Service District 121,17405,3522,Bellevue School District,International School,Math,-9.2,0,,-33.3,-66.6,-8.4,,,-24.2,-24.1,-6.1,No,N<Required,No,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,N<Required
17801,Puget Sound Educational Service District 121,17405,3522,Bellevue School District,International School,Reading,-13.3,0,,-66.6,-66.6,-12.8,,,-24.2,-48.5,-13.6,No,N<Required,No,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,N<Required
17801,Puget Sound Educational Service District 121,27400,5298,Institutions,Oakridge Group Home,Reading,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
17801,Puget Sound Educational Service District 121,17405,5308,Bellevue School District,Jing Mei Elementary School,Math,-1.3,,0,,,0,,0,-3.2,,,N<Required,N/A,N<Required,N/A,N<Required,N<Required,N/A,N/A,N<Required,N<Required,N<Required
17801,Puget Sound Educational Service District 121,17405,5308,Bellevue School District,Jing Mei Elementary School,Reading,-10.2,,0,,,0,,-2.4,,,,N<Required,N/A,N<Required,N/A,N<Required,N<Required,N/A,N/A,N<Required,N<Required,N<Required
17801,Puget Sound Educational Service District 121,17405,3225,Bellevue School District,Lake Hills Elementary,Math,-43.6,,,-28.3,-48.8,-27,,-12.8,-58.1,-60.4,-49.6,No,N<Required,No,N<Required,No,No,N/A,N/A,N<Required,No,No
17801,Puget Sound Educational Service District 121,17405,3225,Bellevue School District,Lake Hills Elementary,Reading,-37.4,,,0,-38.2,-20.4,,-32.1,-41.9,-60.2,-38.4,No,N<Required,No,N<Required,No,No,N/A,N/A,N<Required,No,No
17801,Puget Sound Educational Service District 121,17405,3436,Bellevue School District,Medina Elementary School,Math,-3.9,,,0,0,-3.8,,,-17.7,0,-41.9,No,N/A,Yes,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,N<Required
17801,Puget Sound Educational Service District 121,17405,3436,Bellevue School District,Medina Elementary School,Reading,-5.3,,0,0,0,-6.4,,,-21.3,-37.8,,No,N/A,No,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,N<Required
17801,Puget Sound Educational Service District 121,17405,3437,Bellevue School District,Newport Heights Elementary,Math,-13.9,,-3.5,-75,0,-7.5,-33.3,,,-8.7,-18,No,N<Required,No,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No
17801,Puget Sound Educational Service District 121,17405,3437,Bellevue School District,Newport Heights Elementary,Reading,-19.4,,-14.4,-75,-6.9,-9,-33.3,,,-39.2,-28.6,No,N<Required,No,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No
17801,Puget Sound Educational Service District 121,17405,3486,Bellevue School District,Newport Senior High School,Math,-89.3,,-86.1,-75,,-88,,-81.4,,-61.2,-83,No,N<Required,No,N<Required,N<Required,No,N/A,N/A,No,N<Required,No
17801,Puget Sound Educational Service District 121,17405,3486,Bellevue School District,Newport Senior High School,Reading,-88.5,,-85.5,-75,,-86.6,,-81.4,,-75,-83,No,N<Required,No,N<Required,N<Required,No,N/A,N/A,No,N<Required,No
